ID_Orden,Fecha,ID_Cliente,ID_Producto,Nombre_Producto,Categoria,Cantidad,Ingreso_Total,COGS_Total,Costo_Envio,Ganancia_Bruta,Ciudad_Destino,Fuente_Adquisicion,Estado_Envio,Mes,Nombre_Mes,Dia_Semana,Semana_Anio
ORD-1139,2026-03-21 11:17:00,CLI-5617,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.81,19.19,Bogotá,Campaña_Bici_Carrusel,Entregado,3,March,Saturday,12
ORD-1140,2025-12-30 04:07:00,CLI-5448,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.91,18.09,Bogotá,Campaña_Vaso_Vertical,Entregado,12,December,Tuesday,1
ORD-1141,2026-04-26 06:19:00,CLI-6952,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.32,19.68,Bogotá,Orgánico_Instagram,Entregado,4,April,Sunday,17
ORD-1142,2026-03-31 17:54:00,CLI-6037,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.54,18.46,Medellín,Campaña_Vaso_Vertical,Entregado,3,March,Tuesday,14
ORD-1143,2026-01-15 07:45:00,CLI-6677,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.83,19.17,Barranquilla,Directo,Entregado,1,January,Thursday,3
ORD-1144,2025-12-03 09:21:00,CLI-6716,P003,Soporte Magnético Carga,Auto,1,24,8,3.44,12.56,Bogotá,Campaña_Vaso_Vertical,Entregado,12,December,Wednesday,49
ORD-1145,2025-12-03 21:46:00,CLI-6323,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.36,17.64,Bogotá,Orgánico_Instagram,Entregado,12,December,Wednesday,49
ORD-1146,2026-03-27 09:42:00,CLI-5033,P002,Mini Bicicleta Premium,Fitness,1,120,45,11.91,63.09,Barranquilla,Campaña_Bici_Carrusel,Entregado,3,March,Friday,13
ORD-1147,2025-11-14 08:37:00,CLI-6460,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.57,17.43,Bogotá,Orgánico_Instagram,Entregado,11,November,Friday,46
ORD-1148,2026-02-11 16:47:00,CLI-5323,P002,Mini Bicicleta Premium,Fitness,1,120,45,10.72,64.28,Bogotá,Campaña_Bici_Carrusel,En tránsito,2,February,Wednesday,7
ORD-1149,2025-12-09 19:12:00,CLI-6550,P003,Soporte Magnético Carga,Auto,1,24,8,6.15,9.85,Bogotá,Campaña_Vaso_Vertical,Entregado,12,December,Tuesday,50
ORD-1150,2026-03-23 14:12:00,CLI-5016,P002,Mini Bicicleta Premium,Fitness,1,120,45,12.32,62.68,Bucaramanga,Campaña_Bici_Carrusel,Entregado,3,March,Monday,13
ORD-1151,2026-03-14 12:59:00,CLI-6150,P003,Soporte Magnético Carga,Auto,1,24,8,4.65,11.35,Medellín,Campaña_Vaso_Vertical,Entregado,3,March,Saturday,11
ORD-1152,2026-02-18 10:25:00,CLI-5028,P003,Soporte Magnético Carga,Auto,1,24,8,5.01,10.99,Bogotá,Campaña_Vaso_Vertical,Entregado,2,February,Wednesday,8
ORD-1153,2025-11-26 07:05:00,CLI-5525,P002,Mini Bicicleta Premium,Fitness,1,120,45,12.38,62.62,Cali,Orgánico_Instagram,En tránsito,11,November,Wednesday,48
ORD-1154,2026-01-01 05:55:00,CLI-5015,P002,Mini Bicicleta Premium,Fitness,1,120,45,12.16,-57.16,Barranquilla,Campaña_Vaso_Vertical,Devuelto,1,January,Thursday,1
ORD-1155,2026-02-13 15:22:00,CLI-5027,P003,Soporte Magnético Carga,Auto,1,24,8,5.37,10.63,Bogotá,Campaña_Bici_Carrusel,En tránsito,2,February,Friday,7
ORD-1156,2026-01-13 09:39:00,CLI-5835,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.86,18.14,Medellín,Campaña_Vaso_Vertical,Entregado,1,January,Tuesday,3
ORD-1157,2026-01-07 21:20:00,CLI-6587,P001,Vaso Térmico Inteligente Auto,Auto,2,78,30,5.52,42.48,Medellín,Campaña_Vaso_Vertical,Entregado,1,January,Wednesday,2
ORD-1158,2025-11-30 18:35:00,CLI-5028,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.42,19.58,Medellín,Campaña_Vaso_Vertical,Entregado,11,November,Sunday,48
ORD-1159,2025-12-07 02:26:00,CLI-6439,P004,Cojín Ergonómico Gel,Oficina/Auto,2,68,24,4.98,39.02,Bucaramanga,Campaña_Bici_Carrusel,Entregado,12,December,Sunday,49
ORD-1160,2026-03-26 09:51:00,CLI-5873,P003,Soporte Magnético Carga,Auto,1,24,8,4.62,11.38,Bogotá,Campaña_Bici_Carrusel,Entregado,3,March,Thursday,13
ORD-1161,2026-02-12 09:17:00,CLI-5962,P002,Mini Bicicleta Premium,Fitness,1,120,45,12.0,63.0,Bucaramanga,Directo,En tránsito,2,February,Thursday,7
ORD-1162,2025-11-11 14:44:00,CLI-6927,P004,Cojín Ergonómico Gel,Oficina/Auto,2,68,24,7.0,37.0,Barranquilla,Campaña_Vaso_Vertical,En tránsito,11,November,Tuesday,46
ORD-1163,2025-12-29 23:00:00,CLI-5421,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.26,17.74,Medellín,Campaña_Vaso_Vertical,Entregado,12,December,Monday,1
ORD-1164,2026-04-22 09:11:00,CLI-6181,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.48,18.52,Bogotá,Campaña_Vaso_Vertical,Entregado,4,April,Wednesday,17
ORD-1165,2026-03-13 22:14:00,CLI-6636,P003,Soporte Magnético Carga,Auto,1,24,8,4.63,11.37,Bogotá,Campaña_Vaso_Vertical,Entregado,3,March,Friday,11
ORD-1166,2026-02-20 21:40:00,CLI-5064,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.19,17.81,Medellín,Campaña_Vaso_Vertical,Entregado,2,February,Friday,8
ORD-1167,2026-02-13 11:22:00,CLI-5257,P003,Soporte Magnético Carga,Auto,1,24,8,4.26,11.74,Bucaramanga,Campaña_Vaso_Vertical,Entregado,2,February,Friday,7
ORD-1168,2026-02-14 23:40:00,CLI-5000,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,6.29,15.71,Cali,Campaña_Vaso_Vertical,Entregado,2,February,Saturday,7
ORD-1169,2026-03-21 01:15:00,CLI-5251,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.11,18.89,Bogotá,Directo,Entregado,3,March,Saturday,12
ORD-1170,2026-02-12 17:33:00,CLI-5006,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,7.27,-19.27,Cali,Campaña_Vaso_Vertical,Devuelto,2,February,Thursday,7
ORD-1171,2026-03-19 15:46:00,CLI-5045,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.99,19.01,Bogotá,Campaña_Vaso_Vertical,Entregado,3,March,Thursday,12
ORD-1172,2026-03-08 21:20:00,CLI-6087,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.08,18.92,Medellín,Campaña_Vaso_Vertical,Entregado,3,March,Sunday,10
ORD-1173,2025-12-04 09:49:00,CLI-5503,P003,Soporte Magnético Carga,Auto,2,48,16,4.61,27.39,Bogotá,Campaña_Vaso_Vertical,Entregado,12,December,Thursday,49
ORD-1174,2026-04-11 20:46:00,CLI-5197,P002,Mini Bicicleta Premium,Fitness,1,120,45,12.9,62.1,Bogotá,Campaña_Bici_Carrusel,Entregado,4,April,Saturday,15
ORD-1175,2025-11-04 18:51:00,CLI-5030,P002,Mini Bicicleta Premium,Fitness,1,120,45,11.72,63.28,Cali,Campaña_Bici_Carrusel,Entregado,11,November,Tuesday,45
ORD-1176,2025-11-30 15:45:00,CLI-5068,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.59,17.41,Cali,Campaña_Vaso_Vertical,Entregado,11,November,Sunday,48
ORD-1177,2026-01-14 17:22:00,CLI-5039,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.87,18.13,Cali,Campaña_Vaso_Vertical,Entregado,1,January,Wednesday,3
ORD-1178,2026-03-01 08:19:00,CLI-5918,P002,Mini Bicicleta Premium,Fitness,1,120,45,11.87,-56.87,Barranquilla,Orgánico_Instagram,Devuelto,3,March,Sunday,9
ORD-1179,2025-12-19 20:27:00,CLI-5052,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.27,18.73,Bogotá,Orgánico_Instagram,Entregado,12,December,Friday,51
ORD-1180,2026-01-10 14:09:00,CLI-5054,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.77,19.23,Bogotá,Campaña_Vaso_Vertical,Entregado,1,January,Saturday,2
ORD-1181,2025-11-01 09:39:00,CLI-6522,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.93,18.07,Barranquilla,Campaña_Vaso_Vertical,Entregado,11,November,Saturday,44
ORD-1182,2026-04-18 16:42:00,CLI-5570,P002,Mini Bicicleta Premium,Fitness,1,120,45,13.1,61.9,Bogotá,Campaña_Bici_Carrusel,Entregado,4,April,Saturday,16
ORD-1183,2026-01-25 18:50:00,CLI-5282,P003,Soporte Magnético Carga,Auto,1,24,8,5.59,10.41,Bogotá,Directo,Entregado,1,January,Sunday,4
ORD-1184,2025-12-19 23:48:00,CLI-6425,P003,Soporte Magnético Carga,Auto,1,24,8,4.02,11.98,Medellín,Orgánico_Instagram,Entregado,12,December,Friday,51
ORD-1185,2026-02-14 01:29:00,CLI-5001,P003,Soporte Magnético Carga,Auto,1,24,8,4.25,11.75,Bogotá,Campaña_Vaso_Vertical,Entregado,2,February,Saturday,7
ORD-1186,2026-02-06 13:10:00,CLI-5023,P002,Mini Bicicleta Premium,Fitness,1,120,45,13.47,61.53,Barranquilla,Directo,Entregado,2,February,Friday,6
ORD-1187,2025-12-09 16:54:00,CLI-5097,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.64,17.36,Bogotá,Directo,Entregado,12,December,Tuesday,50
ORD-1188,2026-01-24 03:25:00,CLI-5099,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,7.42,14.58,Medellín,Campaña_Bici_Carrusel,Entregado,1,January,Saturday,4
ORD-1189,2026-02-25 00:31:00,CLI-5000,P003,Soporte Magnético Carga,Auto,1,24,8,5.47,10.53,Bogotá,Directo,Entregado,2,February,Wednesday,9
ORD-1190,2025-12-10 02:33:00,CLI-5593,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,6.21,15.79,Cali,Campaña_Vaso_Vertical,Entregado,12,December,Wednesday,50
ORD-1191,2026-04-27 13:34:00,CLI-5209,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.7,18.3,Medellín,Campaña_Vaso_Vertical,Entregado,4,April,Monday,18
ORD-1192,2026-03-17 12:58:00,CLI-5008,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.61,17.39,Medellín,Campaña_Vaso_Vertical,Entregado,3,March,Tuesday,12
ORD-1193,2026-03-05 18:28:00,CLI-5177,P003,Soporte Magnético Carga,Auto,1,24,8,3.41,12.59,Cali,Campaña_Vaso_Vertical,Entregado,3,March,Thursday,10
ORD-1194,2026-01-13 07:45:00,CLI-5751,P002,Mini Bicicleta Premium,Fitness,1,120,45,12.74,62.26,Bucaramanga,Campaña_Bici_Carrusel,En tránsito,1,January,Tuesday,3
ORD-1195,2026-04-12 03:25:00,CLI-5089,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.08,18.92,Medellín,Campaña_Vaso_Vertical,Entregado,4,April,Sunday,15
ORD-1196,2025-11-12 11:04:00,CLI-5154,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.14,17.86,Cali,Campaña_Vaso_Vertical,Entregado,11,November,Wednesday,46
ORD-1197,2025-12-08 08:20:00,CLI-5379,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.34,18.66,Cali,Campaña_Vaso_Vertical,Entregado,12,December,Monday,50
ORD-1198,2025-12-14 05:58:00,CLI-6169,P003,Soporte Magnético Carga,Auto,1,24,8,3.54,12.46,Cali,Campaña_Vaso_Vertical,Entregado,12,December,Sunday,50
ORD-1199,2026-01-01 16:59:00,CLI-5010,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,7.54,14.46,Bucaramanga,Campaña_Vaso_Vertical,Entregado,1,January,Thursday,1
ORD-1200,2026-01-05 15:41:00,CLI-5042,P003,Soporte Magnético Carga,Auto,1,24,8,4.07,-12.07,Medellín,Orgánico_Instagram,Devuelto,1,January,Monday,2
ORD-1201,2026-02-28 09:49:00,CLI-5738,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.78,18.22,Cali,Orgánico_Instagram,Entregado,2,February,Saturday,9
ORD-1202,2026-01-28 20:03:00,CLI-5062,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.65,19.35,Bucaramanga,Directo,Entregado,1,January,Wednesday,5
ORD-1203,2026-02-25 10:18:00,CLI-6659,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,5.4,16.6,Bogotá,Campaña_Bici_Carrusel,Entregado,2,February,Wednesday,9
ORD-1204,2025-12-31 13:01:00,CLI-5845,P003,Soporte Magnético Carga,Auto,2,48,16,5.02,26.98,Bogotá,Directo,Entregado,12,December,Wednesday,1
ORD-1205,2026-01-15 00:44:00,CLI-5342,P002,Mini Bicicleta Premium,Fitness,1,120,45,13.43,61.57,Barranquilla,Orgánico_Instagram,Entregado,1,January,Thursday,3
ORD-1206,2026-03-25 23:24:00,CLI-5002,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.08,17.92,Medellín,Campaña_Vaso_Vertical,Entregado,3,March,Wednesday,13
ORD-1207,2026-03-08 09:46:00,CLI-5842,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.08,17.92,Bogotá,Campaña_Bici_Carrusel,Entregado,3,March,Sunday,10
ORD-1208,2025-12-27 21:43:00,CLI-5462,P003,Soporte Magnético Carga,Auto,2,48,16,3.87,28.13,Cali,Campaña_Vaso_Vertical,Entregado,12,December,Saturday,52
ORD-1209,2026-04-18 23:14:00,CLI-5630,P003,Soporte Magnético Carga,Auto,1,24,8,5.82,10.18,Bogotá,Campaña_Vaso_Vertical,Entregado,4,April,Saturday,16
ORD-1210,2026-04-15 01:20:00,CLI-6450,P003,Soporte Magnético Carga,Auto,2,48,16,4.23,27.77,Medellín,Directo,Entregado,4,April,Wednesday,16
ORD-1211,2025-12-04 03:04:00,CLI-5171,P002,Mini Bicicleta Premium,Fitness,1,120,45,13.23,61.77,Cali,Campaña_Vaso_Vertical,Entregado,12,December,Thursday,49
ORD-1212,2025-12-22 04:30:00,CLI-6446,P002,Mini Bicicleta Premium,Fitness,1,120,45,12.86,62.14,Bucaramanga,Orgánico_Instagram,Entregado,12,December,Monday,52
ORD-1213,2026-03-09 09:18:00,CLI-5965,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.24,17.76,Bogotá,Campaña_Vaso_Vertical,Entregado,3,March,Monday,11
ORD-1214,2026-03-04 10:04:00,CLI-5117,P001,Vaso Térmico Inteligente Auto,Auto,2,78,30,5.99,42.01,Bogotá,Campaña_Vaso_Vertical,En tránsito,3,March,Wednesday,10
ORD-1215,2025-11-20 04:48:00,CLI-5269,P001,Vaso Térmico Inteligente Auto,Auto,2,78,30,6.01,41.99,Bogotá,Campaña_Bici_Carrusel,Entregado,11,November,Thursday,47
ORD-1216,2026-04-22 13:33:00,CLI-6124,P003,Soporte Magnético Carga,Auto,2,48,16,6.2,25.8,Bogotá,Campaña_Vaso_Vertical,Entregado,4,April,Wednesday,17
ORD-1217,2026-02-10 00:28:00,CLI-5331,P003,Soporte Magnético Carga,Auto,1,24,8,4.09,11.91,Medellín,Campaña_Vaso_Vertical,Entregado,2,February,Tuesday,7
ORD-1218,2026-04-22 08:56:00,CLI-6735,P002,Mini Bicicleta Premium,Fitness,1,120,45,12.25,62.75,Medellín,Campaña_Bici_Carrusel,Entregado,4,April,Wednesday,17
ORD-1219,2025-11-28 23:02:00,CLI-5038,P003,Soporte Magnético Carga,Auto,1,24,8,4.0,-12.0,Bogotá,Campaña_Vaso_Vertical,Devuelto,11,November,Friday,48
ORD-1220,2026-03-24 11:11:00,CLI-5004,P004,Cojín Ergonómico Gel,Oficina/Auto,2,68,24,7.55,36.45,Bucaramanga,Orgánico_Instagram,En tránsito,3,March,Tuesday,13
ORD-1221,2026-02-27 23:55:00,CLI-5037,P003,Soporte Magnético Carga,Auto,1,24,8,4.21,11.79,Bogotá,Orgánico_Instagram,Entregado,2,February,Friday,9
ORD-1222,2025-11-10 10:23:00,CLI-6227,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.74,17.26,Bogotá,Campaña_Vaso_Vertical,Entregado,11,November,Monday,46
ORD-1223,2026-03-18 04:37:00,CLI-5547,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.92,19.08,Bogotá,Orgánico_Instagram,Entregado,3,March,Wednesday,12
ORD-1224,2026-04-28 18:26:00,CLI-6506,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,6.06,15.94,Bucaramanga,Orgánico_Instagram,Entregado,4,April,Tuesday,18
ORD-1225,2026-02-15 22:21:00,CLI-5485,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.05,19.95,Bogotá,Campaña_Vaso_Vertical,Entregado,2,February,Sunday,7
ORD-1226,2026-01-11 01:07:00,CLI-5922,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.82,18.18,Medellín,Campaña_Vaso_Vertical,Entregado,1,January,Sunday,2
ORD-1227,2025-12-31 12:22:00,CLI-5007,P002,Mini Bicicleta Premium,Fitness,1,120,45,10.8,64.2,Barranquilla,Campaña_Vaso_Vertical,Entregado,12,December,Wednesday,1
ORD-1228,2026-04-15 12:14:00,CLI-6259,P003,Soporte Magnético Carga,Auto,1,24,8,3.48,12.52,Bogotá,Campaña_Bici_Carrusel,Entregado,4,April,Wednesday,16
ORD-1229,2026-02-25 03:07:00,CLI-6465,P004,Cojín Ergonómico Gel,Oficina/Auto,2,68,24,6.79,37.21,Cali,Campaña_Bici_Carrusel,Entregado,2,February,Wednesday,9
ORD-1230,2025-11-06 01:43:00,CLI-5877,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,7.16,14.84,Barranquilla,Campaña_Bici_Carrusel,Entregado,11,November,Thursday,45
ORD-1231,2026-03-25 07:00:00,CLI-6013,P003,Soporte Magnético Carga,Auto,1,24,8,3.51,12.49,Bogotá,Orgánico_Instagram,Entregado,3,March,Wednesday,13
ORD-1232,2025-12-26 07:57:00,CLI-6263,P003,Soporte Magnético Carga,Auto,1,24,8,4.29,11.71,Bogotá,Campaña_Vaso_Vertical,Entregado,12,December,Friday,52
ORD-1233,2025-11-01 09:27:00,CLI-6235,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.33,17.67,Barranquilla,Campaña_Vaso_Vertical,Entregado,11,November,Saturday,44
ORD-1234,2026-01-04 05:57:00,CLI-5632,P002,Mini Bicicleta Premium,Fitness,1,120,45,10.83,64.17,Bucaramanga,Campaña_Bici_Carrusel,Entregado,1,January,Sunday,1
ORD-1235,2026-01-31 08:07:00,CLI-5463,P003,Soporte Magnético Carga,Auto,1,24,8,5.07,-13.07,Cali,Campaña_Vaso_Vertical,Devuelto,1,January,Saturday,5
ORD-1236,2026-01-07 01:47:00,CLI-6826,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,5.18,16.82,Bogotá,Campaña_Bici_Carrusel,En tránsito,1,January,Wednesday,2
ORD-1237,2025-11-17 16:15:00,CLI-6711,P002,Mini Bicicleta Premium,Fitness,1,120,45,11.84,63.16,Cali,Campaña_Vaso_Vertical,Entregado,11,November,Monday,47
ORD-1238,2026-02-24 17:11:00,CLI-5006,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.41,19.59,Medellín,Campaña_Vaso_Vertical,Entregado,2,February,Tuesday,9
ORD-1239,2026-04-18 17:47:00,CLI-6437,P003,Soporte Magnético Carga,Auto,1,24,8,4.2,11.8,Bucaramanga,Directo,En tránsito,4,April,Saturday,16
ORD-1240,2026-03-03 13:42:00,CLI-6031,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.03,18.97,Bogotá,Campaña_Vaso_Vertical,Entregado,3,March,Tuesday,10
ORD-1241,2026-02-22 02:30:00,CLI-6070,P001,Vaso Térmico Inteligente Auto,Auto,2,78,30,6.45,41.55,Cali,Campaña_Vaso_Vertical,Entregado,2,February,Sunday,8
ORD-1242,2025-12-03 09:23:00,CLI-5267,P003,Soporte Magnético Carga,Auto,1,24,8,5.17,10.83,Medellín,Campaña_Vaso_Vertical,Entregado,12,December,Wednesday,49
ORD-1243,2026-02-06 20:23:00,CLI-5061,P003,Soporte Magnético Carga,Auto,1,24,8,4.89,11.11,Bogotá,Campaña_Bici_Carrusel,Entregado,2,February,Friday,6
ORD-1244,2025-11-26 23:57:00,CLI-6771,P003,Soporte Magnético Carga,Auto,1,24,8,3.64,12.36,Bogotá,Campaña_Vaso_Vertical,Entregado,11,November,Wednesday,48
ORD-1245,2026-03-22 07:20:00,CLI-5686,P003,Soporte Magnético Carga,Auto,1,24,8,4.59,11.41,Bogotá,Campaña_Vaso_Vertical,Entregado,3,March,Sunday,12
ORD-1246,2026-02-25 13:36:00,CLI-6528,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.0,19.0,Bogotá,Campaña_Vaso_Vertical,Entregado,2,February,Wednesday,9
ORD-1247,2026-04-20 08:42:00,CLI-5192,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,5.92,16.08,Barranquilla,Campaña_Vaso_Vertical,Entregado,4,April,Monday,17
ORD-1248,2025-11-18 03:06:00,CLI-6426,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,7.3,14.7,Cali,Orgánico_Instagram,En tránsito,11,November,Tuesday,47
ORD-1249,2026-02-04 04:26:00,CLI-5655,P003,Soporte Magnético Carga,Auto,1,24,8,4.97,11.03,Bogotá,Campaña_Vaso_Vertical,Entregado,2,February,Wednesday,6
ORD-1250,2026-01-24 22:52:00,CLI-6159,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.12,19.88,Medellín,Campaña_Vaso_Vertical,Entregado,1,January,Saturday,4
ORD-1251,2026-02-17 01:45:00,CLI-5273,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.66,17.34,Bogotá,Campaña_Vaso_Vertical,Entregado,2,February,Tuesday,8
ORD-1252,2026-03-28 17:19:00,CLI-5095,P002,Mini Bicicleta Premium,Fitness,1,120,45,11.14,63.86,Cali,Campaña_Vaso_Vertical,Entregado,3,March,Saturday,13
ORD-1253,2025-11-28 11:57:00,CLI-5007,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.29,17.71,Bogotá,Campaña_Vaso_Vertical,Entregado,11,November,Friday,48
ORD-1254,2026-03-27 07:43:00,CLI-5838,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.17,17.83,Barranquilla,Orgánico_Instagram,Entregado,3,March,Friday,13
ORD-1255,2026-04-09 20:56:00,CLI-5013,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.77,18.23,Bogotá,Directo,Entregado,4,April,Thursday,15
ORD-1256,2026-04-18 23:40:00,CLI-5635,P002,Mini Bicicleta Premium,Fitness,1,120,45,11.3,63.7,Cali,Campaña_Bici_Carrusel,Entregado,4,April,Saturday,16
ORD-1257,2026-01-19 11:35:00,CLI-5419,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.8,19.2,Bogotá,Campaña_Vaso_Vertical,Entregado,1,January,Monday,4
ORD-1258,2026-04-18 13:40:00,CLI-5227,P003,Soporte Magnético Carga,Auto,1,24,8,3.51,12.49,Bogotá,Campaña_Bici_Carrusel,Entregado,4,April,Saturday,16
ORD-1259,2025-11-24 18:06:00,CLI-5050,P003,Soporte Magnético Carga,Auto,1,24,8,3.95,12.05,Bogotá,Campaña_Vaso_Vertical,Entregado,11,November,Monday,48
ORD-1260,2026-02-03 10:38:00,CLI-5001,P002,Mini Bicicleta Premium,Fitness,1,120,45,12.66,62.34,Bucaramanga,Campaña_Vaso_Vertical,Entregado,2,February,Tuesday,6
ORD-1261,2025-11-22 01:47:00,CLI-6435,P002,Mini Bicicleta Premium,Fitness,1,120,45,10.97,64.03,Cali,Orgánico_Instagram,En tránsito,11,November,Saturday,47
ORD-1262,2025-11-21 09:17:00,CLI-5008,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,6.13,15.87,Barranquilla,Campaña_Vaso_Vertical,Entregado,11,November,Friday,47
ORD-1263,2026-02-15 09:19:00,CLI-5699,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.4,19.6,Medellín,Campaña_Bici_Carrusel,Entregado,2,February,Sunday,7
ORD-1264,2025-11-29 09:40:00,CLI-5078,P001,Vaso Térmico Inteligente Auto,Auto,2,78,30,5.78,42.22,Bogotá,Orgánico_Instagram,Entregado,11,November,Saturday,48
ORD-1265,2026-01-18 01:33:00,CLI-5156,P003,Soporte Magnético Carga,Auto,1,24,8,3.96,12.04,Bogotá,Orgánico_Instagram,En tránsito,1,January,Sunday,3
ORD-1266,2025-12-23 10:17:00,CLI-5494,P004,Cojín Ergonómico Gel,Oficina/Auto,2,68,24,7.64,36.36,Cali,Campaña_Vaso_Vertical,Entregado,12,December,Tuesday,52
ORD-1267,2026-01-14 11:11:00,CLI-5716,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.11,19.89,Bogotá,Campaña_Bici_Carrusel,Entregado,1,January,Wednesday,3
ORD-1268,2025-12-04 12:58:00,CLI-5086,P003,Soporte Magnético Carga,Auto,1,24,8,4.9,11.1,Medellín,Orgánico_Instagram,Entregado,12,December,Thursday,49
ORD-1269,2026-04-21 12:05:00,CLI-5266,P003,Soporte Magnético Carga,Auto,1,24,8,3.52,12.48,Bogotá,Campaña_Vaso_Vertical,En tránsito,4,April,Tuesday,17
ORD-1270,2025-11-05 15:41:00,CLI-6419,P003,Soporte Magnético Carga,Auto,1,24,8,6.06,9.94,Medellín,Campaña_Vaso_Vertical,Entregado,11,November,Wednesday,45
ORD-1271,2026-03-27 13:48:00,CLI-6445,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.88,18.12,Bucaramanga,Campaña_Vaso_Vertical,En tránsito,3,March,Friday,13
ORD-1272,2025-11-06 11:05:00,CLI-6604,P003,Soporte Magnético Carga,Auto,1,24,8,3.82,12.18,Bogotá,Campaña_Bici_Carrusel,Entregado,11,November,Thursday,45
ORD-1273,2026-04-26 12:21:00,CLI-5021,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.01,19.99,Cali,Directo,Entregado,4,April,Sunday,17
ORD-1274,2026-03-31 13:40:00,CLI-6865,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.32,18.68,Bogotá,Orgánico_Instagram,Entregado,3,March,Tuesday,14
ORD-1275,2026-01-26 07:33:00,CLI-6434,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.75,19.25,Medellín,Campaña_Vaso_Vertical,Entregado,1,January,Monday,5
ORD-1276,2025-11-30 18:06:00,CLI-5032,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.28,18.72,Bogotá,Directo,Entregado,11,November,Sunday,48
ORD-1277,2026-04-15 05:02:00,CLI-5144,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,5.51,16.49,Cali,Campaña_Vaso_Vertical,Entregado,4,April,Wednesday,16
ORD-1278,2026-04-04 05:13:00,CLI-5071,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.03,17.97,Bogotá,Campaña_Vaso_Vertical,Entregado,4,April,Saturday,14
