ID_Orden,Fecha,ID_Cliente,ID_Producto,Nombre_Producto,Categoria,Cantidad,Precio_Unitario,COGS_Unitario,Costo_Envio,Ciudad_Destino,Fuente_Adquisicion,Estado_Envio
ORD-3553,2026-03-14 09:27:42,CLI-6297,P002,Mini Bicicleta Premium,Fitness,1,127.24,48.06,5.12,Bogota,Campana_Bici_Carrusel,En transito
ORD-1408,24/11/2025 10:00:33,CLI-5874,P002,Mini Bicicleta Premium,Fitness,1,126.2,45.29,4.3,Medellin,Campana_Bici_Carrusel,Entregado
ORD-1864,2025-12-14 22:21:01,CLI-6284,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.31,7.8,7.74,Cali,Organico_Instagram,Entregado
ORD-4410,2026-04-26 19:53:48,CLI-5495,P002,Mini Bicicleta Premium,Fitness,1,119.23,45.93,4.87,Bogota,Organico_Instagram,Entregado
ORD-3299,2026-03-03 04:22:26,CLI-6533,P001,Vaso Termico Inteligente Auto,Auto,1,42.07,15.43,6.14,Cali,Directo,Entregado
ORD-4480,2026-04-29 02:44:39,CLI-6863,P001,Vaso Termico Inteligente Auto,Auto,1,39.29,15.09,6.53,Bogota,Directo,Entregado
ORD-4283,2026-04-20 07:54:25,CLI-6116,P004,Cojin Ergonomico Gel,Oficina/Auto,1,35.06,12.19,7.3,Cali,Organico_Instagram,Entregado
ORD-1554,2025-12-01 03:34:29,CLI-5384,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.73,8.19,7.9,Bucaramanga,Organico_Instagram,Retrasado
ORD-3833,2026-03-28 19:03:56,CLI-6742,P001,Vaso Termico Inteligente Auto,Auto,1,36.71,14.36,9.01,Barranquilla,Directo,Entregado
ORD-1414,2025-11-24 02:09:43,CLI-5790,P002,Mini Bicicleta Premium,Fitness,1,121.45,44.64,6.34,,Organico_Instagram,Entregado
ORD-4116,2026-04-12 18:57:51,CLI-5706,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.31,8.32,6.35,Medellin,Organico_Instagram,Entregado
ORD-3860,2026-03-30 17:14:12,CLI-6421,P003,Soporte Magnetico Carga,Oficina/Auto,2,23.45,8.07,12.05,Bucaramanga,Campana_Bici_Carrusel,Entregado
ORD-3452,2026-03-10 07:48:06,CLI-5501,P001,Vaso Termico Inteligente Auto,Auto,1,37.14,15.59,3.66,Bogota,Organico_Instagram,Entregado
ORD-4189,2026-04-16 06:37:54,CLI-5362,P001,Vaso Termico Inteligente Auto,Auto,1,38.29,16.02,6.81,Bogota,Campana_Vaso_Vertical,Retrasado
ORD-1839,2025-12-13 17:22:13,CLI-6104,P001,Vaso Termico Inteligente Auto,Auto,1,41.8,15.63,6.8,Medellin,,Entregado
ORD-3630,2026-03-17 16:31:45,CLI-5823,P004,Cojin Ergonomico Gel,Oficina/Auto,1,32.12,12.04,7.9,Barranquilla,Directo,Entregado
ORD-2569,2026-01-18 14:06:11,CLI-6965,P001,Vaso Termico Inteligente Auto,Auto,1,41.52,14.63,4.46,Bogota,Campana_Vaso_Vertical,Entregado
ORD-1030,2025-11-02 03:33:55,CLI-6726,P001,Vaso Termico Inteligente Auto,Auto,1,39.86,14.54,5.13,Bogota,Campana_Vaso_Vertical,Entregado
ORD-2896,2026-02-08 20:38:55,CLI-6839,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.65,8.38,3.71,Barranquilla,Directo,Entregado
ORD-2860,2026-02-06 00:33:52,CLI-6287,P001,Vaso Termico Inteligente Auto,Auto,1,40.11,14.62,3.0,Bogota,Organico_Instagram,Entregado
ORD-2718,2026-01-29 08:27:13,CLI-6918,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.91,8.19,6.53,Cali,Organico_Instagram,Entregado
ORD-2192,2025-12-26 07:56:47,CLI-6062,P001,Vaso Termico Inteligente Auto,Auto,1,41.45,16.05,13.74,Barranquilla,Directo,Entregado
ORD-2057,2025-12-21 19:43:21,CLI-5337,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.54,8.09,5.57,Medellin,Organico_Instagram,Entregado
ORD-3676,2026-03-20 13:06:36,CLI-6433,P001,Vaso Termico Inteligente Auto,Auto,2,37.91,14.8,11.23,Medellin,Organico_Instagram,Entregado
ORD-2706,2026-01-28 17:20:04,CLI-6072,P002,Mini Bicicleta Premium,Fitness,1,121.49,45.03,3.0,Bogota,Organico_Instagram,Entregado
ORD-4337,2026-04-23 06:30:05,CLI-5090,P001,Vaso Termico Inteligente Auto,Auto,1,37.29,15.72,9.96,Medellin,Directo,Devuelto
ORD-1351,2025-11-21 16:27:30,CLI-5220,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.71,8.43,10.47,Barranquilla,Organico_Instagram,Entregado
ORD-2965,2026-02-12 22:57:33,CLI-6732,P001,Vaso Termico Inteligente Auto,Auto,2,40.88,14.33,15.82,Bucaramanga,Organico_Instagram,Entregado
ORD-4084,2026-04-11 13:04:11,CLI-6790,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.01,7.67,3.0,Cali,Campana_Bici_Carrusel,Entregado
ORD-4095,2026-04-11 01:17:27,CLI-6196,P002,Mini Bicicleta Premium,Fitness,1,112.02,45.27,7.7,Cali,Directo,Entregado
ORD-1170,2025-11-09 01:26:51,CLI-5231,P001,Vaso Termico Inteligente Auto,Auto,1,40.93,14.53,7.35,Barranquilla,Organico_Instagram,Entregado
ORD-3337,2026-03-05 06:29:43,CLI-5261,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.64,7.85,5.74,Bogota,Directo,Entregado
ORD-2206,2025-12-27 21:28:13,CLI-5759,P004,Cojin Ergonomico Gel,Oficina/Auto,1,32.84,11.64,4.5,,Campana_Bici_Carrusel,Entregado
ORD-1871,2025-12-14 00:05:19,CLI-6037,P002,Mini Bicicleta Premium,Fitness,1,113.9,45.02,4.99,Bogota,Campana_Bici_Carrusel,Entregado
ORD-1551,2025-12-01 01:04:26,CLI-6036,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.79,7.88,10.23,Bucaramanga,Campana_Vaso_Vertical,Entregado
ORD-3077,2026-02-18 17:49:38,CLI-5282,P001,Vaso Termico Inteligente Auto,Auto,1,39.7,16.04,5.36,Bogota,Directo,Entregado
ORD-4010,2026-04-07 21:18:55,CLI-5965,P001,Vaso Termico Inteligente Auto,Auto,1,38.53,14.82,5.09,Bogota,Organico_Instagram,Entregado
ORD-3913,2026-04-02 11:14:07,CLI-5853,P001,Vaso Termico Inteligente Auto,Auto,1,40.74,15.07,7.17,Medellin,Organico_Instagram,Entregado
ORD-1192,2025-11-11 19:49:18,CLI-6179,P004,Cojin Ergonomico Gel,Oficina/Auto,1,35.31,12.07,8.6,Bogota,Campana_Vaso_Vertical,En transito
ORD-3428,2026-03-09 10:13:01,CLI-5604,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.43,7.86,3.0,Bogota,Campana_Vaso_Vertical,Entregado
ORD-3620,2026-03-17 20:14:18,CLI-5329,P004,Cojin Ergonomico Gel,Oficina/Auto,1,32.04,12.03,7.18,Bogota,Organico_Instagram,Entregado
ORD-3954,2026-04-04 08:03:55,CLI-5030,P001,Vaso Termico Inteligente Auto,Auto,1,41.79,15.2,4.73,,Organico_Instagram,Entregado
ORD-3334,2026-03-05 09:07:21,CLI-6812,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.87,8.43,8.03,Cali,Directo,Entregado
ORD-3114,2026-02-21 18:23:37,CLI-6835,P001,Vaso Termico Inteligente Auto,Auto,1,38.07,14.59,7.48,Bucaramanga,Organico_Instagram,Entregado
ORD-3409,2026-03-08 07:24:48,CLI-6723,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.59,8.54,5.29,Bogota,Organico_Instagram,Entregado
ORD-1712,2025-12-08 02:20:17,CLI-6470,P002,Mini Bicicleta Premium,Fitness,1,126.11,46.7,6.23,Cali,Organico_Instagram,Entregado
ORD-1183,2025-11-10 17:04:42,CLI-5901,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.3,8.03,,Cali,Organico_Instagram,Entregado
ORD-1033,2025-11-02 12:03:35,CLI-5258,P002,Mini Bicicleta Premium,Fitness,1,125.78,43.64,4.43,Medellin,Campana_Bici_Carrusel,En transito
ORD-1166,2025-11-09 00:48:14,CLI-5715,P001,Vaso Termico Inteligente Auto,Auto,1,38.95,15.27,5.18,Bogota,Campana_Vaso_Vertical,Entregado
ORD-2231,2025-12-27 17:52:18,CLI-6677,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.69,7.85,7.74,Bogota,Organico_Instagram,Entregado
ORD-4468,2026-04-29 06:35:14,CLI-5698,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.6,8.03,8.09,Bucaramanga,Campana_Vaso_Vertical,Entregado
ORD-2116,2025-12-23 09:36:58,CLI-6063,P001,Vaso Termico Inteligente Auto,Auto,1,39.45,15.0,11.95,Barranquilla,Directo,Devuelto
ORD-1486,2025-11-28 21:09:25,CLI-6074,P001,Vaso Termico Inteligente Auto,Auto,1,40.96,15.89,6.18,Bogota,Directo,Retrasado
ORD-3501,2026-03-12 22:24:11,CLI-6478,P001,Vaso Termico Inteligente Auto,Auto,1,41.86,15.97,8.29,Bucaramanga,Organico_Instagram,Entregado
ORD-2108,2025-12-23 16:23:06,CLI-6565,P002,Mini Bicicleta Premium,Fitness,1,114.4,44.75,6.29,Medellin,Campana_Bici_Carrusel,Entregado
ORD-1997,19/12/2025 21:28:13,CLI-5091,P004,Cojin Ergonomico Gel,Oficina/Auto,1,36.29,12.4,7.43,Barranquilla,Directo,Entregado
ORD-3631,2026-03-17 10:14:14,CLI-6217,P001,Vaso Termico Inteligente Auto,Auto,1,42.12,14.93,5.65,Bogota,Organico_Instagram,Entregado
ORD-2977,2026-02-13 08:38:19,CLI-6647,P001,Vaso Termico Inteligente Auto,Auto,1,35.91,14.83,3.68,Cali,Directo,Entregado
ORD-2427,2026-01-09 00:41:48,CLI-6950,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.05,8.44,6.24,Cali,Organico_Instagram,Entregado
ORD-2476,2026-01-12 05:42:19,CLI-6748,P001,Vaso Termico Inteligente Auto,Auto,1,41.05,15.38,5.91,Medellin,Directo,Entregado
ORD-1457,2025-11-26 04:01:57,CLI-5150,P001,Vaso Termico Inteligente Auto,Auto,1,41.7,15.9,3.0,Bogota,Campana_Vaso_Vertical,Retrasado
ORD-3424,2026-03-09 13:58:00,CLI-5143,P001,Vaso Termico Inteligente Auto,Auto,1,37.56,15.99,6.41,Cali,Directo,Entregado
ORD-3113,2026-02-21 23:22:05,CLI-5207,P001,Vaso Termico Inteligente Auto,Auto,1,37.99,14.88,7.4,Cali,Organico_Instagram,Entregado
ORD-1985,2025-12-18 19:42:04,CLI-5624,P001,Vaso Termico Inteligente Auto,Auto,1,36.56,14.29,7.94,Bucaramanga,Organico_Instagram,Entregado
ORD-3034,2026-02-16 00:34:44,CLI-5173,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.72,8.45,6.17,Bogota,Campana_Bici_Carrusel,Entregado
ORD-2978,2026-02-13 15:19:25,CLI-5578,P001,Vaso Termico Inteligente Auto,Auto,1,41.49,15.07,5.98,,Campana_Vaso_Vertical,Entregado
ORD-1194,2025-11-11 16:48:49,CLI-5062,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.07,8.55,6.59,Cali,Directo,Entregado
ORD-4044,2026-04-08 11:20:53,CLI-6298,P001,Vaso Termico Inteligente Auto,Auto,1,39.25,15.5,8.76,Medellin,Organico_Instagram,Entregado
ORD-4465,2026-04-29 07:19:39,CLI-6033,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.34,8.15,3.61,Cali,Campana_Vaso_Vertical,Entregado
ORD-4320,2026-04-22 17:41:57,CLI-6145,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.64,8.02,6.61,Bogota,Campana_Vaso_Vertical,Retrasado
ORD-1857,2025-12-13 08:39:34,CLI-5957,P001,Vaso Termico Inteligente Auto,Auto,1,40.5,14.7,5.95,Bogota,,Entregado
ORD-2171,2025-12-25 04:32:24,CLI-6367,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.44,7.65,4.46,Medellin,Organico_Instagram,Entregado
ORD-4070,2026-04-10 18:36:43,CLI-6915,P002,Mini Bicicleta Premium,Fitness,1,124.55,47.78,9.14,Cali,Campana_Bici_Carrusel,Entregado
ORD-1229,2025-11-13 02:33:41,CLI-6594,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.27,7.97,8.31,Medellin,Campana_Vaso_Vertical,Retrasado
ORD-4414,2026-04-27 16:42:31,CLI-6003,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.74,8.2,9.42,Bogota,Campana_Vaso_Vertical,Entregado
ORD-1729,2025-12-08 08:10:10,CLI-5425,P002,Mini Bicicleta Premium,Fitness,1,114.16,44.86,9.45,Cali,Campana_Bici_Carrusel,Entregado
ORD-3542,2026-03-14 11:25:49,CLI-5797,P001,Vaso Termico Inteligente Auto,Auto,1,38.32,15.26,7.67,Bogota,Directo,Entregado
ORD-1921,2025-12-16 10:33:11,CLI-5053,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.52,7.81,7.19,Barranquilla,Organico_Instagram,En transito
ORD-4196,2026-04-16 20:49:37,CLI-6820,P001,Vaso Termico Inteligente Auto,Auto,1,36.46,15.51,6.2,Medellin,Campana_Vaso_Vertical,Entregado
ORD-1678,2025-12-07 08:52:15,CLI-6740,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.85,8.51,3.83,Bogota,Campana_Bici_Carrusel,Entregado
ORD-1289,2025-11-17 06:10:43,CLI-5249,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.0,7.6,7.82,Cali,Organico_Instagram,Entregado
ORD-3632,2026-03-18 10:19:08,CLI-6642,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.28,7.8,6.89,Cali,Campana_Bici_Carrusel,Entregado
ORD-3898,2026-04-02 17:51:05,CLI-5492,P004,Cojin Ergonomico Gel,Oficina/Auto,2,33.84,11.91,5.31,Medellin,Directo,Entregado
ORD-2123,2025-12-23 10:56:52,CLI-5957,P001,Vaso Termico Inteligente Auto,Auto,1,36.81,14.71,10.68,Cali,Directo,En transito
ORD-2116,2025-12-23 09:36:58,CLI-6063,P001,Vaso Termico Inteligente Auto,Auto,1,39.45,15.0,11.95,Barranquilla,Directo,Devuelto
ORD-3132,2026-02-21 10:48:04,CLI-6303,P001,Vaso Termico Inteligente Auto,Auto,1,41.63,15.77,5.47,Cali,Organico_Instagram,Retrasado
ORD-3689,2026-03-21 12:52:49,CLI-6404,P001,Vaso Termico Inteligente Auto,Auto,1,38.17,14.41,8.46,Medellin,Directo,Entregado
ORD-4231,2026-04-18 14:35:51,CLI-6497,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.82,8.41,8.61,Barranquilla,Directo,En transito
ORD-2623,2026-01-22 15:37:46,CLI-6617,P001,Vaso Termico Inteligente Auto,Auto,1,37.93,14.7,5.17,Bogota,Campana_Vaso_Vertical,Entregado
ORD-1295,2025-11-18 05:14:20,CLI-6164,P001,Vaso Termico Inteligente Auto,Auto,1,36.75,15.92,5.62,Cali,Directo,Entregado
ORD-2727,2026-01-29 14:57:06,CLI-6619,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.56,8.55,6.59,Bogota,Organico_Instagram,Entregado
ORD-3025,2026-02-15 11:33:32,CLI-5809,P002,Mini Bicicleta Premium,Fitness,1,121.79,44.48,5.96,Bogota,Directo,Entregado
ORD-3177,2026-02-23 16:40:27,CLI-5152,P002,Mini Bicicleta Premium,Fitness,1,116.59,43.36,6.44,Bogota,Campana_Bici_Carrusel,Entregado
ORD-1415,2025-11-24 05:03:03,CLI-5093,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.96,7.71,6.29,Cali,Directo,Entregado
ORD-3127,2026-02-21 14:53:52,CLI-6263,P002,Mini Bicicleta Premium,Fitness,1,119.97,46.65,8.07,Medellin,Organico_Instagram,Entregado
ORD-1940,2025-12-17 03:32:30,CLI-6018,P001,Vaso Termico Inteligente Auto,Auto,1,36.08,15.05,7.22,Barranquilla,Campana_Vaso_Vertical,Entregado
ORD-1080,2025-11-05 00:20:26,CLI-5870,P001,Vaso Termico Inteligente Auto,Auto,1,39.24,14.32,4.37,Medellin,Directo,Entregado
ORD-3394,2026-03-07 09:59:40,CLI-6056,P004,Cojin Ergonomico Gel,Oficina/Auto,1,33.99,11.56,16.98,Bucaramanga,Organico_Instagram,Entregado
ORD-3973,2026-04-05 20:40:28,CLI-6662,P002,Mini Bicicleta Premium,Fitness,1,115.83,46.99,7.86,Medellin,Directo,Entregado
ORD-3762,2026-03-25 12:49:46,CLI-6877,P001,Vaso Termico Inteligente Auto ,Auto,1,40.2,15.53,4.46,Medellin,Campana_Vaso_Vertical,Entregado
ORD-2097,2025-12-22 13:39:06,CLI-5641,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.89,8.37,6.79,Cali,Campana_Vaso_Vertical,Entregado
ORD-3686,2026-03-21 05:18:31,CLI-5044,P004,Cojin Ergonomico Gel,Oficina/Auto,1,31.86,12.08,8.0,Cali,Directo,Entregado
ORD-4021,2026-04-07 08:25:40,CLI-6184,P002,Mini Bicicleta Premium,Fitness,2,127.34,44.7,7.51,Bogota,Directo,Entregado
ORD-1461,2025-11-26 04:12:32,CLI-6645,P001,Vaso Termico Inteligente Auto,Auto,1,38.29,15.49,4.65,Medellin,Organico_Instagram,Entregado
ORD-1605,2025-12-04 01:44:34,CLI-5964,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.92,7.79,5.91,Barranquilla,Organico_Instagram,Entregado
ORD-2756,2026-01-31 22:50:46,CLI-5549,P004,Cojin Ergonomico Gel,Oficina/Auto,1,32.09,12.7,7.47,Medellin,Organico_Instagram,En transito
ORD-1315,2025-11-19 06:55:36,CLI-5086,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.36,7.94,6.7,Barranquilla,Campana_Bici_Carrusel,Entregado
ORD-1787,2025-12-11 23:29:37,CLI-6732,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.34,8.38,4.82,,Organico_Instagram,Entregado
ORD-1785,2025-12-11 07:16:54,CLI-5010,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.61,7.65,4.22,Cali,Organico_Instagram,Entregado
ORD-2395,2026-01-06 17:15:17,CLI-6242,P001,Vaso Termico Inteligente Auto,Auto,1,36.3,14.95,-5.47,Bogota,Organico_Instagram,Entregado
ORD-1402,2025-11-23 07:15:40,CLI-5310,P001,Vaso Termico Inteligente Auto,Auto,1,39.74,15.55,5.27,Bogota,Directo,Entregado
ORD-2188,2025-12-26 02:05:34,CLI-5214,P003,Soporte Magnetico Carga,Oficina/Auto,2,23.56,8.23,11.25,Medellin,Organico_Instagram,En transito
ORD-1838,2025-12-13 14:25:45,CLI-6909,P004,Cojin Ergonomico Gel,Oficina/Auto,1,34.67,11.88,6.18,Bogota,Campana_Bici_Carrusel,Entregado
ORD-2078,2025-12-21 23:35:49,CLI-6061,P001,Vaso Termico Inteligente Auto,Auto,1,38.55,15.28,8.59,,Campana_Vaso_Vertical,Entregado
ORD-1257,2025-11-15 11:31:33,CLI-6094,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.28,7.87,5.64,Barranquilla,Organico_Instagram,Entregado
ORD-2592,2026-01-20 09:47:25,CLI-6712,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.98,8.23,6.84,Cali,Directo,Entregado
ORD-3835,2026-03-29 16:06:19,CLI-5878,P001,Vaso Termico Inteligente Auto,Auto,1,36.74,15.62,4.47,Barranquilla,Directo,Entregado
ORD-2084,2025-12-22 16:16:20,CLI-5995,P001,Vaso Termico Inteligente Auto,Auto,1,36.76,14.99,9.41,Barranquilla,Organico_Instagram,Entregado
ORD-2037,2025-12-20 04:39:52,CLI-5455,P001,Vaso Termico Inteligente Auto,Auto,1,41.63,14.66,4.86,Medellin,Organico_Instagram,Entregado
ORD-1790,2025-12-11 06:56:35,CLI-5077,P001,Vaso Termico Inteligente Auto,Auto,1,40.43,15.41,9.22,Medellin,Directo,Entregado
ORD-1479,2025-11-27 02:33:58,CLI-6801,P001,Vaso Termico Inteligente Auto,Auto,1,41.71,15.97,4.26,Medellin,Campana_Vaso_Vertical,Entregado
ORD-1238,2025-11-13 23:02:53,CLI-6011,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.57,8.45,6.96,Medellin,Directo,Entregado
ORD-3840,2026-03-29 23:34:46,CLI-6557,P001,Vaso Termico Inteligente Auto,Auto,1,41.85,14.3,4.92,Medellin,Campana_Vaso_Vertical,Entregado
ORD-1736,2025-12-09 06:41:32,CLI-5015,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.86,8.54,7.23,Cali,Directo,Entregado
ORD-1718,2025-12-08 00:01:14,CLI-6329,P001,Vaso Termico Inteligente Auto,Auto,2,36.05,15.74,8.21,Medellin,Directo,En transito
ORD-1439,2025-11-25 06:22:39,CLI-6474,P001,Vaso Termico Inteligente Auto,Auto,1,39.4,15.95,8.09,Medellin,Campana_Vaso_Vertical,Entregado
ORD-2187,2025-12-26 08:16:35,CLI-5176,P004,Cojin Ergonomico Gel,Oficina/Auto,1,32.57,12.66,6.0,Cali,Directo,Entregado
ORD-1174,2025-11-09 00:34:33,CLI-5334,P001,Vaso Termico Inteligente Auto,Auto,1,36.31,15.96,6.76,Bogota,Campana_Vaso_Vertical,En transito
ORD-3653,2026-03-19 15:12:45,CLI-5544,P001,Vaso Termico Inteligente Auto,Auto,1,39.75,15.6,11.38,Bucaramanga,Campana_Vaso_Vertical,Entregado
ORD-3210,2026-02-26 11:33:12,CLI-5650,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.5,8.23,7.47,Cali,Organico_Instagram,Entregado
ORD-2370,2026-01-03 23:21:04,CLI-5578,P001,Vaso Termico Inteligente Auto,Auto,1,39.09,15.72,6.8,Bogota,Campana_Vaso_Vertical,Entregado
ORD-4177,2026-04-15 20:36:45,CLI-6168,P001,Vaso Termico Inteligente Auto,Auto,1,36.88,16.01,3.21,Medellin,,Entregado
ORD-3792,2026-03-26 09:24:16,CLI-6127,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.75,8.23,12.48,Bucaramanga,Directo,Entregado
ORD-3992,2026-04-06 04:01:23,CLI-6998,P001,Vaso Termico Inteligente Auto,Auto,1,41.4,15.9,7.0,Cali,Campana_Vaso_Vertical,Entregado
ORD-4434,2026-04-28 10:28:35,CLI-5355,P001,Vaso Termico Inteligente Auto,Auto,1,41.28,14.86,9.96,Bogota,Campana_Vaso_Vertical,Entregado
ORD-1102,2025-11-06 14:00:38,CLI-6811,P003,Soporte Magnetico Carga,Oficina/Auto,2,24.66,8.23,7.25,Bogota,Directo,Entregado
ORD-2391,2026-01-05 00:19:31,CLI-5843,P002,Mini Bicicleta Premium,Fitness,1,112.68,44.9,4.16,Barranquilla,Campana_Bici_Carrusel,Entregado
ORD-1393,2025-11-23 18:28:48,CLI-6489,P003,Soporte Magnetico Carga,Oficina/Auto,2,22.2,7.96,11.3,Barranquilla,Organico_Instagram,Entregado
ORD-1239,2025-11-13 01:25:50,CLI-5629,P004,Cojin Ergonomico Gel,Oficina/Auto,2,36.05,12.13,9.92,Bogota,Directo,Entregado
ORD-3330,2026-03-04 20:01:34,CLI-5488,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.23,8.24,8.67,Cali,Campana_Vaso_Vertical,Entregado
ORD-1752,2025-12-10 07:40:52,CLI-5529,P001,Vaso Termico Inteligente Auto,Auto,1,39.73,14.4,6.58,Bucaramanga,Organico_Instagram,Entregado
ORD-2871,2026-02-07 16:45:56,CLI-6641,P002,Mini Bicicleta Premium,Fitness,1,115.09,44.05,7.21,Medellin,Campana_Bici_Carrusel,Entregado
ORD-2064,2025-12-21 16:09:53,CLI-6816,P001,Vaso Termico Inteligente Auto,Auto,1,40.7,15.67,3.55,Bogota,Directo,Entregado
ORD-2897,2026-02-08 02:13:14,CLI-5237,P001,Vaso Termico Inteligente Auto,Auto,1,37.43,15.89,10.05,Bogota,Organico_Instagram,Entregado
ORD-3236,2026-02-28 08:33:58,CLI-5498,P002,Mini Bicicleta Premium,Fitness,1,127.87,46.17,7.22,Cali,Directo,Entregado
ORD-2411,2026-01-07 19:03:50,CLI-5370,P004,Cojin Ergonomico Gel,Oficina/Auto,1,34.26,11.85,7.28,Medellin,Organico_Instagram,Entregado
ORD-1044,2025-11-03 06:11:20,CLI-5396,P001,Vaso Termico Inteligente Auto,Auto,2,36.57,15.13,7.49,Cali,Directo,Entregado
ORD-3715,2026-03-22 10:08:35,CLI-6958,P003,Soporte Magnetico Carga,Oficina/Auto,2,23.36,8.45,7.62,Medellin,Campana_Bici_Carrusel,Entregado
ORD-2746,2026-01-31 23:39:42,CLI-6678,P002,Mini Bicicleta Premium,Fitness,1,115.85,44.07,7.57,Bogota,Campana_Bici_Carrusel,En transito
ORD-1642,2025-12-05 00:57:36,CLI-5198,P003,Soporte Magnetico Carga,Oficina/Auto,2,25.74,7.9,6.25,Bogota,Campana_Vaso_Vertical,Entregado
ORD-1410,2025-11-24 11:40:09,CLI-6031,P001,Vaso Termico Inteligente Auto,Auto,1,39.63,14.57,3.0,Bogota,Organico_Instagram,Entregado
ORD-2398,2026-01-06 01:40:51,CLI-6119,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.49,8.21,7.52,Barranquilla,,Entregado
ORD-1506,2025-11-29 08:01:19,CLI-6259,P001,Vaso Termico Inteligente Auto,Auto,1,37.75,14.27,6.44,Barranquilla,Organico_Instagram,Entregado
ORD-1322,2025-11-19 21:58:08,CLI-6230,P001,Vaso Termico Inteligente Auto,Auto,1,39.69,15.93,5.53,Medellin,Campana_Vaso_Vertical,Entregado
ORD-4367,2026-04-25 13:41:04,CLI-6509,P002,Mini Bicicleta Premium,Fitness,1,119.0,44.88,7.15,Bogota,Organico_Instagram,Entregado
ORD-1058,2025-11-03 14:07:04,CLI-6396,P001,Vaso Termico Inteligente Auto,Auto,1,36.55,14.66,5.87,Medellin,Campana_Vaso_Vertical,Entregado
ORD-4426,2026-04-27 23:05:27,CLI-6402,P002,Mini Bicicleta Premium,Fitness,1,127.9,46.14,12.5,Bucaramanga,Campana_Bici_Carrusel,Entregado
ORD-3413,2026-03-08 15:02:19,CLI-6496,P002,Mini Bicicleta Premium,Fitness,1,126.18,43.68,7.33,Cali,Campana_Bici_Carrusel,Devuelto
ORD-4341,2026-04-23 08:01:59,CLI-6416,P001,Vaso Termico Inteligente Auto,Auto,1,38.36,15.77,3.5,Cali,Organico_Instagram,Entregado
ORD-2832,2026-02-04 07:26:53,CLI-6624,P001,Vaso Termico Inteligente Auto,Auto,1,37.51,15.04,7.59,Cali,Organico_Instagram,Entregado
ORD-2345,2026-01-02 03:50:38,CLI-5405,P002,Mini Bicicleta Premium,Fitness,1,126.4,45.44,5.24,Bogota,Campana_Bici_Carrusel,Entregado
ORD-3430,2026-03-09 13:08:37,CLI-6663,P004,Cojin Ergonomico Gel,Oficina/Auto,1,33.7,12.47,6.6,Bogota,Organico_Instagram,Entregado
ORD-3741,2026-03-24 16:55:03,CLI-6303,P002,Mini Bicicleta Premium,Fitness,1,116.73,46.52,7.48,Barranquilla,Campana_Bici_Carrusel,Entregado
ORD-3899,2026-04-02 14:02:24,CLI-5841,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.77,8.3,5.56,Bogota,Directo,Entregado
ORD-1309,2025-11-19 15:56:38,CLI-6668,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.26,8.4,4.7,Bogota,Organico_Instagram,En transito
